2015 	 10 	 14	7:27 AM ↑ (101°)	6:30 PM ↑ (259°)	11:03:04	−3:02	5:50 AM	8:08 PM	6:24 AM	7:34 PM	6:58 AM	7:00 PM	12:59 PM (36.8°)	92.724
2015 	 10 	 15	7:29 AM ↑ (101°)	6:29 PM ↑ (259°)	11:00:02	−3:02	5:51 AM	8:06 PM	6:25 AM	7:32 PM	6:59 AM	6:58 PM	12:59 PM (36.5°)	92.697
2015 	 10 	 16	7:30 AM ↑ (102°)	6:27 PM ↑ (258°)	10:57:00	−3:01	5:52 AM	8:04 PM	6:26 AM	7:30 PM	7:00 AM	6:56 PM	12:59 PM (36.1°)	92.671
2015 	 10 	 17	7:31 AM ↑ (102°)	6:25 PM ↑ (257°)	10:53:59	−3:01	5:53 AM	8:03 PM	6:27 AM	7:29 PM	7:01 AM	6:55 PM	12:58 PM (35.7°)	92.644
2015 	 10 	 18	7:32 AM ↑ (103°)	6:23 PM ↑ (257°)	10:50:59	−3:00	5:55 AM	8:01 PM	6:29 AM	7:27 PM	7:03 AM	6:53 PM	12:58 PM (35.4°)	92.617
2015 	 10 	 19	7:34 AM ↑ (103°)	6:22 PM ↑ (256°)	10:47:59	−2:59	5:56 AM	7:59 PM	6:30 AM	7:26 PM	7:04 AM	6:51 PM	12:58 PM (35.0°)	92.591
2015 	 10 	 20	7:35 AM ↑ (104°)	6:20 PM ↑ (256°)	10:45:00	−2:59	5:57 AM	7:58 PM	6:31 AM	7:24 PM	7:05 AM	6:50 PM	12:58 PM (34.6°)	92.564
2015 	 10 	 21	7:36 AM ↑ (104°)	6:18 PM ↑ (255°)	10:42:01	−2:58	5:58 AM	7:56 PM	6:32 AM	7:22 PM	7:07 AM	6:48 PM	12:58 PM (34.3°)	92.538
2015 	 10 	 22	7:38 AM ↑ (105°)	6:17 PM ↑ (255°)	10:39:03	−2:57	6:00 AM	7:55 PM	6:34 AM	7:21 PM	7:08 AM	6:47 PM	12:58 PM (33.9°)	92.511
2015 	 10 	 23	7:39 AM ↑ (105°)	6:15 PM ↑ (254°)	10:36:06	−2:56	6:01 AM	7:53 PM	6:35 AM	7:19 PM	7:09 AM	6:45 PM	12:57 PM (33.6°)	92.485
2015 	 10 	 24	7:40 AM ↑ (106°)	6:14 PM ↑ (254°)	10:33:10	−2:56	6:02 AM	7:52 PM	6:36 AM	7:18 PM	7:10 AM	6:44 PM	12:57 PM (33.2°)	92.459
2015 	 10 	 25	7:42 AM ↑ (106°)	6:12 PM ↑ (253°)	10:30:15	−2:55	6:03 AM	7:50 PM	6:37 AM	7:16 PM	7:12 AM	6:42 PM	12:57 PM (32.9°)	92.434
2015 	 10 	 26	7:43 AM ↑ (107°)	6:10 PM ↑ (253°)	10:27:20	−2:54	6:05 AM	7:49 PM	6:39 AM	7:15 PM	7:13 AM	6:41 PM	12:57 PM (32.5°)	92.408
2015 	 10 	 27	7:44 AM ↑ (107°)	6:09 PM ↑ (252°)	10:24:27	−2:53	6:06 AM	7:47 PM	6:40 AM	7:13 PM	7:14 AM	6:39 PM	12:57 PM (32.2°)	92.383
2015 	 10 	 28	7:46 AM ↑ (108°)	6:07 PM ↑ (252°)	10:21:35	−2:51	6:07 AM	7:46 PM	6:41 AM	7:12 PM	7:15 AM	6:38 PM	12:57 PM (31.9°)	92.358
2015 	 10 	 29	7:47 AM ↑ (108°)	6:06 PM ↑ (251°)	10:18:44	−2:51	6:08 AM	7:45 PM	6:42 AM	7:11 PM	7:17 AM	6:36 PM	12:57 PM (31.5°)	92.334
2015 	 10 	 30	7:48 AM ↑ (109°)	6:04 PM ↑ (251°)	10:15:54	−2:50	6:09 AM	7:43 PM	6:43 AM	7:09 PM	7:18 AM	6:35 PM	12:57 PM (31.2°)	92.310
2015 	 10 	 31	7:50 AM ↑ (109°)	6:03 PM ↑ (251°)	10:13:05	−2:48	6:11 AM	7:42 PM	6:45 AM	7:08 PM	7:19 AM	6:33 PM	12:57 PM (30.9°)	92.286
